evidence_status,synthetic,model,pair,strategy,budget_seconds,K,p,Y,risk_increases,risk_decreases,K_0,p_0,Y_0,delta_Y,precision_threshold,precision_threshold_gt_one,upfront_seconds,audit_seconds,required_seconds,unspent_seconds,overhead_exceeds_budget,decomposition_status,precision_gain,capacity_loss
historical_observation,False,ministral,7213-7214,paid_primary,121.29235630854964,45,0.06666666666666667,3,0,3,295,0.15593220338983052,46,-43,1.0222222222222221,True,102.82328475341201,18.115078385919333,120.93836313933134,0.3539931692183009,False,defined,-237/59,2300/59
historical_observation,False,ministral,7213-7214,paid_norm,121.29235630854964,97,0.030927835051546393,3,0,3,295,0.15593220338983052,46,-43,0.4742268041237113,False,81.81334156244992,39.478946436196566,121.29228799864649,6.83099031475037e-05,False,defined,-3577/295,9108/295
historical_observation,False,ministral,7215-7216,direct,121.29235630854964,285,0.22456140350877193,64,46,18,285,0.22456140350877193,64,0,0.22456140350877193,False,0.002159222960472107,121.2252805493772,121.22743977233768,0.0649165362119652,False,defined,0,0
historical_observation,False,ministral,7215-7216,loss,121.29235630854964,80,0.4625,37,30,7,285,0.22456140350877193,64,-27,0.8,False,87.65585922822356,33.54513222724199,121.20099145546556,0.09136485308408106,False,defined,1085/57,2624/57
historical_observation,False,ministral,7215-7216,primary,121.29235630854964,64,0.296875,19,14,5,285,0.22456140350877193,64,-45,1.0,False,94.17500081658363,26.83306961506605,121.00807043164968,0.28428587689995827,False,defined,1319/285,14144/285
historical_observation,False,ministral,7215-7216,norm,121.29235630854964,110,0.18181818181818182,20,16,4,285,0.22456140350877193,64,-44,0.5818181818181818,False,73.69793039560318,47.425320748239756,121.12325114384294,0.16910516470671064,False,defined,-268/57,2240/57
historical_observation,False,ministral,7215-7216,paid_direct,121.29235630854964,264,0.23106060606060605,61,45,16,285,0.22456140350877193,64,-3,0.24242424242424243,False,8.562629897892474,112.56898333132267,121.13161322921515,0.16074307933449616,False,defined,163/95,448/95
historical_observation,False,ministral,7215-7216,paid_loss,121.29235630854964,59,0.3559322033898305,21,21,0,285,0.22456140350877193,64,-43,1.0847457627118644,True,96.21632990315557,24.78706133365631,121.00339123681188,0.2889650717377609,False,defined,2209/285,14464/285
historical_observation,False,ministral,7215-7216,paid_primary,121.29235630854964,43,0.18604651162790697,8,7,1,285,0.22456140350877193,64,-56,1.4883720930232558,True,102.73547149151564,18.19069891422987,120.92617040574551,0.36618590280413793,False,defined,-472/285,15488/285
historical_observation,False,ministral,7215-7216,paid_norm,121.29235630854964,90,0.14444444444444443,13,10,3,285,0.22456140350877193,64,-51,0.7111111111111111,False,82.25840107053517,38.845065735280514,121.10346680581569,0.18888950273395047,False,defined,-137/19,832/19
historical_observation,False,ministral,7217-7218,direct,121.29235630854964,296,0.17905405405405406,53,22,31,296,0.17905405405405406,53,0,0.17905405405405406,False,0.0011704638600349426,121.12916948646307,121.1303399503231,0.16201635822653504,False,defined,0,0
historical_observation,False,ministral,7217-7218,loss,121.29235630854964,79,0.45569620253164556,36,15,21,296,0.17905405405405406,53,-17,0.6708860759493671,False,88.89969108253717,32.3587913736701,121.25848245620728,0.033873852342367596,False,defined,6469/296,11501/296
historical_observation,False,ministral,7217-7218,primary,121.29235630854964,66,0.10606060606060606,7,0,7,296,0.17905405405405406,53,-46,0.803030303030303,False,94.1632051281631,26.745386242866516,120.90859137102962,0.38376493752002827,False,defined,-713/148,6095/148
historical_observation,False,ministral,7217-7218,norm,121.29235630854964,117,0.08547008547008547,10,4,6,296,0.17905405405405406,53,-43,0.452991452991453,False,73.62320115044713,47.49454712495208,121.11774827539921,0.17460803315043616,False,defined,-3241/296,9487/296
historical_observation,False,ministral,7217-7218,paid_direct,121.29235630854964,275,0.17454545454545456,48,22,26,296,0.17905405405405406,53,-5,0.19272727272727272,False,8.624643997102975,112.39906136319041,121.02370536029339,0.26865094825625246,False,defined,-367/296,1113/296
historical_observation,False,ministral,7217-7218,paid_loss,121.29235630854964,58,0.46551724137931033,27,10,17,296,0.17905405405405406,53,-26,0.9137931034482759,False,97.52316461578012,23.674395691603422,121.19756030738354,0.09479600116610656,False,defined,2459/148,6307/148
historical_observation,False,ministral,7217-7218,paid_primary,121.29235630854964,46,0.10869565217391304,5,0,5,296,0.17905405405405406,53,-48,1.1521739130434783,True,102.78667866140603,18.435697499662638,121.22237616106867,0.06998014748096673,False,defined,-479/148,6625/148
historical_observation,False,ministral,7217-7218,paid_norm,121.29235630854964,96,0.052083333333333336,5,1,4,296,0.17905405405405406,53,-48,0.5520833333333334,False,82.24667468369006,38.92153665795922,121.16821134164928,0.12414496690035129,False,defined,-451/37,1325/37
historical_observation,False,ministral,7219-7220,direct,121.29235630854964,296,0.19256756756756757,57,16,41,296,0.19256756756756757,57,0,0.19256756756756757,False,0.0010017231106758118,120.89254678413272,120.8935485072434,0.39880780130624544,False,defined,0,0
historical_observation,False,ministral,7219-7220,loss,121.29235630854964,78,0.6025641025641025,47,11,36,296,0.19256756756756757,57,-10,0.7307692307692307,False,88.68705476820469,32.298141065984964,120.98519583418965,0.3071604743599845,False,defined,4733/148,6213/148
historical_observation,False,ministral,7219-7220,primary,121.29235630854964,67,0.13432835820895522,9,2,7,296,0.19256756756756757,57,-48,0.8507462686567164,False,93.19633325561881,27.747770830988884,120.9441040866077,0.34825222194194394,False,defined,-1155/296,13053/296
historical_observation,False,ministral,7219-7220,norm,121.29235630854964,117,0.05982905982905983,7,2,5,296,0.19256756756756757,57,-50,0.48717948717948717,False,72.94633426144719,48.26470144838095,121.21103570982814,0.08132059872150386,False,defined,-4597/296,10203/296
historical_observation,False,ministral,7219-7220,paid_direct,121.29235630854964,275,0.18545454545454546,51,14,37,296,0.19256756756756757,57,-6,0.20727272727272728,False,8.70801059603691,112.23968172818422,120.94769232422114,0.3446639843285072,False,defined,-579/296,1197/296
historical_observation,False,ministral,7219-7220,paid_loss,121.29235630854964,57,0.543859649122807,31,9,22,296,0.19256756756756757,57,-26,1.0,False,97.39406364113093,23.5517635345459,120.94582717567683,0.34652913287281645,False,defined,5927/296,13623/296
historical_observation,False,ministral,7219-7220,paid_primary,121.29235630854964,46,0.13043478260869565,6,2,4,296,0.19256756756756757,57,-51,1.2391304347826086,True,101.90334212854505,19.108292885124683,121.01163501366973,0.28072129487991043,False,defined,-423/148,7125/148
historical_observation,False,ministral,7219-7220,paid_norm,121.29235630854964,96,0.041666666666666664,4,1,3,296,0.19256756756756757,57,-53,0.59375,False,81.65334313437343,39.604491986334324,121.25783512070775,0.03452118784189311,False,defined,-536/37,1425/37
historical_observation,False,ministral,7221-7222,direct,121.29235630854964,274,0.3029197080291971,83,63,20,274,0.3029197080291971,83,0,0.3029197080291971,False,0.0022989660501480103,121.01516095921397,121.01745992526412,0.27489638328551985,False,defined,0,0
historical_observation,False,ministral,7221-7222,loss,121.29235630854964,74,0.5405405405405406,40,26,14,274,0.3029197080291971,83,-43,1.1216216216216217,True,87.75390929728746,33.2183655500412,120.97227484732866,0.32008146122098063,False,defined,2409/137,8300/137
historical_observation,False,ministral,7221-7222,primary,121.29235630854964,63,0.15873015873015872,10,6,4,274,0.3029197080291971,83,-73,1.3174603174603174,True,94.17537448555231,26.81695429980755,120.99232878535986,0.300027523189779,False,defined,-2489/274,17513/274
historical_observation,False,ministral,7221-7222,norm,121.29235630854964,110,0.18181818181818182,20,17,3,274,0.3029197080291971,83,-63,0.7545454545454545,False,73.12631049752235,47.859546542167664,120.98585703969002,0.3064992688596265,False,defined,-1825/137,6806/137
historical_observation,False,ministral,7221-7222,paid_direct,121.29235630854964,254,0.3110236220472441,79,60,19,274,0.3029197080291971,83,-4,0.32677165354330706,False,8.578709089010953,112.41967165470123,120.99838074371219,0.2939755648374541,False,defined,282/137,830/137
historical_observation,False,ministral,7221-7222,paid_loss,121.29235630854964,56,0.5714285714285714,32,20,12,274,0.3029197080291971,83,-51,1.4821428571428572,True,96.33031942024826,24.359392799437046,120.6897122196853,0.6026440888643283,False,defined,2060/137,9047/137
historical_observation,False,ministral,7221-7222,paid_primary,121.29235630854964,43,0.18604651162790697,8,5,3,274,0.3029197080291971,83,-75,1.930232558139535,True,102.75178460851312,18.262078005820513,121.01386261433363,0.27849369421600967,False,defined,-1377/274,19173/274
historical_observation,False,ministral,7221-7222,paid_norm,121.29235630854964,90,0.16666666666666666,15,14,1,274,0.3029197080291971,83,-68,0.9222222222222223,False,81.70272062048315,39.331745099276304,121.03446571975945,0.25789058879018084,False,defined,-1680/137,7636/137
historical_observation,False,ministral,7223-7224,direct,121.29235630854964,293,0.11945392491467577,35,15,20,293,0.11945392491467577,35,0,0.11945392491467577,False,0.0021433867514133453,121.02104054391384,121.02318393066525,0.26917237788438525,False,defined,0,0
historical_observation,False,ministral,7223-7224,loss,121.29235630854964,78,0.3974358974358974,31,13,18,293,0.11945392491467577,35,-4,0.44871794871794873,False,88.63255509361625,32.30745590478182,120.94001099839807,0.35234531015157255,False,defined,6353/293,7525/293
historical_observation,False,ministral,7223-7224,primary,121.29235630854964,65,0.06153846153846154,4,0,4,293,0.11945392491467577,35,-31,0.5384615384615384,False,94.23747991025448,26.7770329490304,121.01451285928488,0.2778434492647625,False,defined,-1103/293,7980/293
historical_observation,False,ministral,7223-7224,norm,121.29235630854964,115,0.034782608695652174,4,2,2,293,0.11945392491467577,35,-31,0.30434782608695654,False,73.72646905481815,47.43363329768181,121.16010235249996,0.13225395604967918,False,defined,-2853/293,6230/293
historical_observation,False,ministral,7223-7224,paid_direct,121.29235630854964,272,0.1213235294117647,33,14,19,293,0.11945392491467577,35,-2,0.12867647058823528,False,8.543107793480157,112.34652808308601,120.88963587656617,0.4027204319834688,False,defined,149/293,735/293
historical_observation,False,ministral,7223-7224,paid_loss,121.29235630854964,58,0.3793103448275862,22,9,13,293,0.11945392491467577,35,-13,0.603448275862069,False,97.173519500345,24.06451852619648,121.23803802654147,0.054318282008167164,False,defined,4416/293,8225/293
historical_observation,False,ministral,7223-7224,paid_primary,121.29235630854964,45,0.06666666666666667,3,0,3,293,0.11945392491467577,35,-32,0.7777777777777778,False,102.77844431698323,18.448751367628574,121.2271956846118,0.06516062393784343,False,defined,-696/293,8680/293
historical_observation,False,ministral,7223-7224,paid_norm,121.29235630854964,93,0.03225806451612903,3,2,1,293,0.11945392491467577,35,-32,0.3763440860215054,False,82.2674334615469,38.65506109967828,120.92249456122518,0.3698617473244656,False,defined,-2376/293,7000/293
historical_observation,False,ministral,7225-7226,direct,121.29235630854964,300,0.16666666666666666,50,31,19,300,0.16666666666666666,50,0,0.16666666666666666,False,0.0012202560901641846,121.00329577550292,121.00451603159308,0.2878402769565553,False,defined,0,0
historical_observation,False,ministral,7225-7226,loss,121.29235630854964,81,0.49382716049382713,40,27,13,300,0.16666666666666666,50,-10,0.6172839506172839,False,88.79402336850762,32.08039277419448,120.8744161427021,0.41794016584753546,False,defined,53/2,73/2
historical_observation,False,ministral,7225-7226,primary,121.29235630854964,66,0.10606060606060606,7,1,6,300,0.16666666666666666,50,-43,0.7575757575757576,False,94.1423450447619,26.894335113465786,121.03668015822768,0.2556761503219618,False,defined,-4,39
historical_observation,False,ministral,7225-7226,norm,121.29235630854964,119,0.058823529411764705,7,5,2,300,0.16666666666666666,50,-43,0.42016806722689076,False,72.81524941325188,48.26878459751606,121.08403401076794,0.20832229778170638,False,defined,-77/6,181/6
historical_observation,False,ministral,7225-7226,paid_direct,121.29235630854964,280,0.16785714285714284,47,29,18,300,0.16666666666666666,50,-3,0.17857142857142858,False,8.505229041725396,112.76964198425412,121.27487102597952,0.017485282570121784,False,defined,1/3,10/3
historical_observation,False,ministral,7225-7226,paid_loss,121.29235630854964,60,0.5666666666666667,34,23,11,300,0.16666666666666666,50,-16,0.8333333333333334,False,97.29803215414286,23.75102047622204,121.0490526303649,0.24330367818474408,False,defined,24,40
historical_observation,False,ministral,7225-7226,paid_primary,121.29235630854964,45,0.08888888888888889,4,0,4,300,0.16666666666666666,50,-46,1.1111111111111112,True,102.64635383039712,18.41959910839796,121.06595293879508,0.22640336975455516,False,defined,-7/2,85/2
historical_observation,False,ministral,7225-7226,paid_norm,121.29235630854964,98,0.061224489795918366,6,4,2,300,0.16666666666666666,50,-44,0.5102040816326531,False,81.31925819888711,39.907963287085295,121.22722148597241,0.06513482257723957,False,defined,-31/3,101/3
historical_observation,False,ministral,7227-7228,direct,121.29235630854964,296,0.19256756756756757,57,33,24,296,0.19256756756756757,57,0,0.19256756756756757,False,0.002331431955099106,121.26961252093315,121.27194395288825,0.020412355661389853,False,defined,0,0
historical_observation,False,ministral,7227-7228,loss,121.29235630854964,82,0.6097560975609756,50,36,14,296,0.19256756756756757,57,-7,0.6951219512195121,False,87.94654962047935,33.03733317926526,120.9838827997446,0.3084735088050353,False,defined,5063/148,6099/148
historical_observation,False,ministral,7227-7228,primary,121.29235630854964,68,0.3382352941176471,23,12,11,296,0.19256756756756757,57,-34,0.8382352941176471,False,93.51957738026977,27.585265643894672,121.10484302416444,0.18751328438520054,False,defined,733/74,3249/74
historical_observation,False,ministral,7227-7228,norm,121.29235630854964,116,0.1810344827586207,21,15,6,296,0.19256756756756757,57,-36,0.49137931034482757,False,73.43472170084715,47.41401632130146,120.84873802214861,0.44361828640102685,False,defined,-99/74,2565/74
historical_observation,False,ministral,7227-7228,paid_direct,121.29235630854964,276,0.19927536231884058,55,33,22,296,0.19256756756756757,57,-2,0.20652173913043478,False,8.398191244155168,112.84229707717896,121.24048832133413,0.051867987215516866,False,defined,137/74,285/74
historical_observation,False,ministral,7227-7228,paid_loss,121.29235630854964,62,0.5806451612903226,36,31,5,296,0.19256756756756757,57,-21,0.9193548387096774,False,96.34240943267942,24.892555352300406,121.23496478497982,0.05739152356982144,False,defined,3561/148,6669/148
historical_observation,False,ministral,7227-7228,paid_primary,121.29235630854964,47,0.3404255319148936,16,7,9,296,0.19256756756756757,57,-41,1.2127659574468086,True,101.91543719246984,19.075552124530077,120.99098931699992,0.30136699154972696,False,defined,2057/296,14193/296
historical_observation,False,ministral,7227-7228,paid_norm,121.29235630854964,96,0.1875,18,12,6,296,0.19256756756756757,57,-39,0.59375,False,81.83058151304722,39.24802317470312,121.07860468775034,0.213751620799297,False,defined,-18/37,1425/37
historical_observation,False,ministral,7229-7230,direct,121.29235630854964,280,0.2357142857142857,66,48,18,280,0.2357142857142857,66,0,0.2357142857142857,False,0.0013247393071651459,120.99106996506453,120.99239470437169,0.29996160417794926,False,defined,0,0
historical_observation,False,ministral,7229-7230,loss,121.29235630854964,74,0.3783783783783784,28,12,16,280,0.2357142857142857,66,-38,0.8918918918918919,False,87.4878083691001,33.26962001621723,120.75742838531733,0.5349279232323193,False,defined,739/70,3399/70
historical_observation,False,ministral,7229-7230,primary,121.29235630854964,65,0.13846153846153847,9,3,6,280,0.2357142857142857,66,-57,1.0153846153846153,True,93.97954881191254,26.792494546622038,120.77204335853457,0.5203129500150647,False,defined,-177/28,1419/28
historical_observation,False,ministral,7229-7230,norm,121.29235630854964,112,0.09821428571428571,11,9,2,280,0.2357142857142857,66,-55,0.5892857142857143,False,73.70973858237267,47.160782407969236,120.8705209903419,0.42183531820773607,False,defined,-77/5,198/5
historical_observation,False,ministral,7229-7230,paid_direct,121.29235630854964,261,0.23371647509578544,61,46,15,280,0.2357142857142857,66,-5,0.25287356321839083,False,8.541843228787183,112.40146096423268,120.94330419301987,0.34905211552977355,False,defined,-73/140,627/140
historical_observation,False,ministral,7229-7230,paid_loss,121.29235630854964,56,0.375,21,9,12,280,0.2357142857142857,66,-45,1.1785714285714286,True,96.0283268585801,25.02009916678071,121.04842602536081,0.24393028318882293,False,defined,39/5,264/5
historical_observation,False,ministral,7229-7230,paid_primary,121.29235630854964,45,0.08888888888888889,4,1,3,280,0.2357142857142857,66,-62,1.4666666666666666,True,102.52006730139256,18.568240258842707,121.08830756023526,0.20404874831437794,False,defined,-185/28,1551/28
historical_observation,False,ministral,7229-7230,paid_norm,121.29235630854964,92,0.10869565217391304,10,8,2,280,0.2357142857142857,66,-56,0.717391304347826,False,82.25025707185269,38.77161641791463,121.02187348976732,0.27048281878232544,False,defined,-409/35,1551/35
historical_observation,False,ministral,7231-7232,direct,121.29235630854964,295,0.1288135593220339,38,19,19,295,0.1288135593220339,38,0,0.1288135593220339,False,0.002033799886703491,121.03176543489099,121.03379923477769,0.2585570737719508,False,defined,0,0
historical_observation,False,ministral,7231-7232,loss,121.29235630854964,79,0.4936708860759494,39,21,18,295,0.1288135593220339,38,1,0.4810126582278481,False,88.27786076441407,32.583037596195936,120.86089836061001,0.43145794793963266,False,defined,8503/295,8208/295
historical_observation,False,ministral,7231-7232,primary,121.29235630854964,67,0.23880597014925373,16,4,12,295,0.1288135593220339,38,-22,0.5671641791044776,False,93.86621903255582,27.274349853396416,121.14056888595223,0.15178742259740186,False,defined,2174/295,8664/295
historical_observation,False,ministral,7231-7232,norm,121.29235630854964,116,0.06896551724137931,8,2,6,295,0.1288135593220339,38,-30,0.3275862068965517,False,73.55577397346497,47.36862299218774,120.9243969656527,0.3679593428969331,False,defined,-2048/295,6802/295
historical_observation,False,ministral,7231-7232,paid_direct,121.29235630854964,275,0.13454545454545455,37,18,19,295,0.1288135593220339,38,-1,0.13818181818181818,False,8.534181513637304,112.66562947258353,121.19981098622084,0.09254532232880402,False,defined,93/59,152/59
historical_observation,False,ministral,7231-7232,paid_loss,121.29235630854964,59,0.4576271186440678,27,17,10,295,0.1288135593220339,38,-11,0.6440677966101694,False,96.81000847816468,24.28001619502902,121.0900246731937,0.20233163535594867,False,defined,97/5,152/5
historical_observation,False,ministral,7231-7232,paid_primary,121.29235630854964,46,0.21739130434782608,10,2,8,295,0.1288135593220339,38,-28,0.8260869565217391,False,102.39836674630642,18.702124163508415,121.10049090981484,0.19186539873480243,False,defined,1202/295,9462/295
historical_observation,False,ministral,7231-7232,paid_norm,121.29235630854964,96,0.0625,6,2,4,295,0.1288135593220339,38,-32,0.3958333333333333,False,82.08792168721557,39.1986172683537,121.28653895556927,0.005817352980370998,False,defined,-1878/295,7562/295
historical_observation,False,qwen35,7301-7302,direct,377.01336746290326,400,0.09,36,16,20,400,0.09,36,0,0.09,False,0.002157103270292282,362.93670819327235,362.93886529654264,14.074502166360617,False,defined,0,0
historical_observation,False,qwen35,7301-7302,loss,377.01336746290326,79,0.3670886075949367,29,11,18,400,0.09,36,-7,0.45569620253164556,False,305.12169213965535,70.98114605993032,376.1028381995857,0.9105292633175712,False,defined,2189/100,2889/100
historical_observation,False,qwen35,7301-7302,primary,377.01336746290326,91,0.1978021978021978,18,4,14,400,0.09,36,-18,0.3956043956043956,False,294.56967731937766,81.78272190317512,376.3523992225528,0.6609682403504611,False,defined,981/100,2781/100
historical_observation,False,qwen35,7301-7302,norm,377.01336746290326,97,0.15463917525773196,15,7,8,400,0.09,36,-21,0.3711340206185567,False,288.45306415483356,87.87062793597579,376.32369209080935,0.6896753720938964,False,defined,627/100,2727/100
historical_observation,False,qwen35,7301-7302,paid_direct,377.01336746290326,389,0.09254498714652956,36,16,20,400,0.09,36,0,0.09254498714652956,False,23.527262340299785,353.1210735887289,376.6483359290287,0.36503153387457143,False,defined,99/100,99/100
historical_observation,False,qwen35,7301-7302,paid_loss,377.01336746290326,53,0.41509433962264153,22,8,14,400,0.09,36,-14,0.6792452830188679,False,328.64679737668484,47.98077827692032,376.62757565360516,0.3857918092980841,False,defined,1723/100,3123/100
historical_observation,False,qwen35,7301-7302,paid_primary,377.01336746290326,65,0.26153846153846155,17,4,13,400,0.09,36,-19,0.5538461538461539,False,318.09478255640715,58.07202769815922,376.16681025456637,0.8465572083368659,False,defined,223/20,603/20
historical_observation,False,qwen35,7301-7302,paid_norm,377.01336746290326,71,0.16901408450704225,12,7,5,400,0.09,36,-24,0.5070422535211268,False,311.97816939186305,64.18137744814157,376.1595468400046,0.8538206228986186,False,defined,561/100,2961/100
historical_observation,False,qwen35,7303-7304,direct,377.01336746290326,400,0.1375,55,39,16,400,0.1375,55,0,0.1375,False,0.0023311227560043335,362.838874604553,362.841205727309,14.17216173559427,False,defined,0,0
historical_observation,False,qwen35,7303-7304,loss,377.01336746290326,82,0.5121951219512195,42,33,9,400,0.1375,55,-13,0.6707317073170732,False,303.0822543017566,73.44198237732053,376.52423667907715,0.48913078382611286,False,defined,1229/40,1749/40
historical_observation,False,qwen35,7303-7304,primary,377.01336746290326,92,0.2391304347826087,22,13,9,400,0.1375,55,-33,0.5978260869565217,False,292.95235612615943,83.44698604941368,376.3993421755731,0.6140252873301503,False,defined,187/20,847/20
historical_observation,False,qwen35,7303-7304,norm,377.01336746290326,100,0.21,21,17,4,400,0.1375,55,-34,0.55,False,285.89090928062797,90.70655900612473,376.5974682867527,0.4158991761505568,False,defined,29/4,165/4
historical_observation,False,qwen35,7303-7304,paid_direct,377.01336746290326,392,0.1377551020408163,54,38,16,400,0.1375,55,-1,0.14030612244897958,False,21.2002988262102,355.7445388175547,376.9448376437649,0.06852981913834756,False,defined,1/10,11/10
historical_observation,False,qwen35,7303-7304,paid_loss,377.01336746290326,58,0.5517241379310345,32,26,6,400,0.1375,55,-23,0.9482758620689655,False,324.2802220052108,52.1058778911829,376.3860998963937,0.6272675665095453,False,defined,961/40,1881/40
historical_observation,False,qwen35,7303-7304,paid_primary,377.01336746290326,69,0.21739130434782608,15,7,8,400,0.1375,55,-40,0.7971014492753623,False,314.1503238296136,62.40097447484732,376.55129830446094,0.4620691584423187,False,defined,441/80,3641/80
historical_observation,False,qwen35,7303-7304,paid_norm,377.01336746290326,77,0.23376623376623376,18,14,4,400,0.1375,55,-37,0.7142857142857143,False,307.08887698408216,69.25291812419891,376.3417951082811,0.671572354622182,False,defined,593/80,3553/80
historical_observation,False,qwen35,7305-7306,direct,377.01336746290326,400,0.095,38,14,24,400,0.095,38,0,0.095,False,0.0017762817442417145,362.63506742566824,362.6368437074125,14.376523755490778,False,defined,0,0
historical_observation,False,qwen35,7305-7306,loss,377.01336746290326,79,0.379746835443038,30,10,20,400,0.095,38,-8,0.4810126582278481,False,305.4690842293203,71.17204111814499,376.6411253474653,0.37224211543799796,False,defined,4499/200,6099/200
historical_observation,False,qwen35,7305-7306,primary,377.01336746290326,88,0.17045454545454544,15,1,14,400,0.095,38,-23,0.4318181818181818,False,296.11557349190116,80.15086108446121,376.26643457636237,0.746932886540885,False,defined,166/25,741/25
historical_observation,False,qwen35,7305-7306,norm,377.01336746290326,97,0.17525773195876287,17,7,10,400,0.095,38,-21,0.3917525773195876,False,288.8281928114593,88.06247685849667,376.89066966995597,0.12269779294729392,False,defined,1557/200,5757/200
historical_observation,False,qwen35,7305-7306,paid_direct,377.01336746290326,392,0.09693877551020408,38,14,24,400,0.095,38,0,0.09693877551020408,False,21.494757412932813,355.4529346860945,376.94769209902734,0.06567536387592508,False,defined,19/25,19/25
historical_observation,False,qwen35,7305-7306,paid_loss,377.01336746290326,55,0.4,22,8,14,400,0.095,38,-16,0.6909090909090909,False,326.96206536050886,49.69455635920167,376.65662171971053,0.35674574319274754,False,defined,671/40,1311/40
historical_observation,False,qwen35,7305-7306,paid_primary,377.01336746290326,65,0.2,13,1,12,400,0.095,38,-25,0.5846153846153846,False,317.60855462308973,58.427321054041386,376.0358756771311,0.9774917857721416,False,defined,273/40,1273/40
historical_observation,False,qwen35,7305-7306,paid_norm,377.01336746290326,73,0.1917808219178082,14,6,8,400,0.095,38,-24,0.5205479452054794,False,310.3211739426479,66.24909565970302,376.5702696023509,0.44309786055237355,False,defined,1413/200,6213/200
historical_observation,False,qwen35,7307-7308,direct,377.01336746290326,400,0.0975,39,27,12,400,0.0975,39,0,0.0975,False,0.002340119332075119,362.9793517291546,362.98169184848666,14.031675614416597,False,defined,0,0
historical_observation,False,qwen35,7307-7308,loss,377.01336746290326,80,0.3625,29,17,12,400,0.0975,39,-10,0.4875,False,304.8436839878559,72.04778007790446,376.8914640657604,0.12190339714288866,False,defined,106/5,156/5
historical_observation,False,qwen35,7307-7308,primary,377.01336746290326,92,0.16304347826086957,15,4,11,400,0.0975,39,-24,0.42391304347826086,False,293.80157509073615,82.98301741108298,376.78459250181913,0.22877496108412607,False,defined,603/100,3003/100
historical_observation,False,qwen35,7307-7308,norm,377.01336746290326,103,0.17475728155339806,18,14,4,400,0.0975,39,-21,0.3786407766990291,False,283.8254382573068,92.79498841241002,376.62042666971684,0.392940793186421,False,defined,3183/400,11583/400
historical_observation,False,qwen35,7307-7308,paid_direct,377.01336746290326,392,0.09948979591836735,39,27,12,400,0.0975,39,0,0.09948979591836735,False,20.761387175880373,356.05856215953827,376.81994933541864,0.19341812748461917,False,defined,39/50,39/50
historical_observation,False,qwen35,7307-7308,paid_loss,377.01336746290326,57,0.3508771929824561,20,11,9,400,0.0975,39,-19,0.6842105263157895,False,325.6027310444042,50.987925078719854,376.59065612312406,0.42271133977920017,False,defined,5777/400,13377/400
historical_observation,False,qwen35,7307-7308,paid_primary,377.01336746290326,68,0.16176470588235295,11,1,10,400,0.0975,39,-28,0.5735294117647058,False,314.56062214728445,61.75753643736243,376.3181585846469,0.6952088782563796,False,defined,437/100,3237/100
historical_observation,False,qwen35,7307-7308,paid_norm,377.01336746290326,80,0.1625,13,10,3,400,0.0975,39,-26,0.4875,False,304.5844853138551,72.33600121736526,376.9204865312204,0.09288093168287988,False,defined,26/5,156/5
historical_observation,False,qwen35,7309-7310,direct,377.01336746290326,400,0.11,44,26,18,400,0.11,44,0,0.11,False,0.001343119889497757,359.0365015231073,359.0378446429968,17.975522819906473,False,defined,0,0
historical_observation,False,qwen35,7309-7310,loss,377.01336746290326,79,0.43037974683544306,34,22,12,400,0.11,44,-10,0.5569620253164557,False,305.6724371537566,70.93652357906103,376.60896073281765,0.4044067300856037,False,defined,2531/100,3531/100
historical_observation,False,qwen35,7309-7310,primary,377.01336746290326,91,0.14285714285714285,13,3,10,400,0.11,44,-31,0.4835164835164835,False,295.55099173635244,81.15338928997517,376.7043810263276,0.3089864365756771,False,defined,299/100,3399/100
historical_observation,False,qwen35,7309-7310,norm,377.01336746290326,96,0.13541666666666666,13,9,4,400,0.11,44,-31,0.4583333333333333,False,290.3256797157228,85.86905090510845,376.19473062083125,0.8186368420720089,False,defined,61/25,836/25
historical_observation,False,qwen35,7309-7310,paid_direct,377.01336746290326,396,0.1111111111111111,44,26,18,400,0.11,44,0,0.1111111111111111,False,21.364136743359268,355.467769023031,376.83190576639026,0.18146169651299696,False,defined,11/25,11/25
historical_observation,False,qwen35,7309-7310,paid_loss,377.01336746290326,55,0.43636363636363634,24,17,7,400,0.11,44,-20,0.8,False,327.0352307772264,49.45440588518977,376.48963666241616,0.5237308004870933,False,defined,359/20,759/20
historical_observation,False,qwen35,7309-7310,paid_primary,377.01336746290326,67,0.14925373134328357,10,2,8,400,0.11,44,-34,0.6567164179104478,False,316.9137853598222,59.51290516927838,376.4266905291006,0.5866769338026901,False,defined,263/100,3663/100
historical_observation,False,qwen35,7309-7310,paid_norm,377.01336746290326,73,0.1095890410958904,8,6,2,400,0.11,44,-36,0.6027397260273972,False,311.68847333919257,65.17836149781942,376.866834837012,0.1465326258912669,False,defined,-3/100,3597/100
historical_observation,False,qwen35,7311-7312,direct,377.01336746290326,400,0.1175,47,23,24,400,0.1175,47,0,0.1175,False,0.002378500998020172,362.32305788993835,362.3254363909364,14.687931071966885,False,defined,0,0
historical_observation,False,qwen35,7311-7312,loss,377.01336746290326,79,0.43037974683544306,34,19,15,400,0.1175,47,-13,0.5949367088607594,False,304.8614256605506,71.74610256031156,376.60752822086215,0.40583924204108907,False,defined,9887/400,15087/400
